"max","min","mean","median","var","totalvar","auc","Xmax","Xmin","Xmean","Xmedian","Xvar","Xtotalvar","Xauc","Ymax","Ymin","Ymean","Ymedian","Yvar","Ytotalvar","Yauc","cover","state","subject","control","type"
"842","628","747.814814814815","745","1341.03080650744","1892","80764","4.91094890510949","4.50806451612903","4.70263732445554","4.69833648158617","0.00531837586417852","5.54205684595079","507.884831041198","6.21733505821475","5.84358288770053","6.00157003954582","5.99135252720033","0.0047873203412825","5.94421123311022","648.169564270948","cover","dynamic","10","man","constant"
"906","745","816.009259259259","812","1012.98122187608","1838","88129","4.92033293697979","4.57622739018088","4.7501055724462","4.74570947260023","0.00422807791468578","4.9947748299635","513.01140182419","6.36951219512195","5.86231038506418","6.17392117500051","6.18899127046592","0.00797654562922612","5.73076056049771","666.783486900055","cover","dynamic","10","man","constant"
"898","744","820.305555555556","825","1240.32632398754","1845","88593","4.94736842105263","4.66471277842907","4.8157615076267","4.80776703358304","0.00335740306102652","5.90916021106302","520.102242823684","6.33532934131737","6.02142857142857","6.19323854956128","6.19819472348487","0.00506119970504351","5.54372505494746","668.869763352618","cover","dynamic","10","man","constant"
"898","744","820.305555555556","825","1240.32632398754","1845","88593","4.94736842105263","4.66471277842907","4.8157615076267","4.80776703358304","0.00335740306102652","5.90916021106302","520.102242823684","6.33532934131737","6.02142857142857","6.19323854956128","6.19819472348487","0.00506119970504351","5.54372505494746","668.869763352618","cover","dynamic","10","man","constant"
"898","744","820.305555555556","825","1240.32632398754","1845","88593","4.94736842105263","4.66471277842907","4.8157615076267","4.80776703358304","0.00335740306102652","5.90916021106302","520.102242823684","6.33532934131737","6.02142857142857","6.19323854956128","6.19819472348487","0.00506119970504351","5.54372505494746","668.869763352618","cover","dynamic","10","man","constant"
"898","744","820.305555555556","825","1240.32632398754","1845","88593","4.94736842105263","4.66471277842907","4.8157615076267","4.80776703358304","0.00335740306102652","5.90916021106302","520.102242823684","6.33532934131737","6.02142857142857","6.19323854956128","6.19819472348487","0.00506119970504351","5.54372505494746","668.869763352618","cover","dynamic","10","man","constant"
"898","744","820.305555555556","825","1240.32632398754","1845","88593","4.94736842105263","4.66471277842907","4.8157615076267","4.80776703358304","0.00335740306102652","5.90916021106302","520.102242823684","6.33532934131737","6.02142857142857","6.19323854956128","6.19819472348487","0.00506119970504351","5.54372505494746","668.869763352618","cover","dynamic","10","man","constant"
"330","239","278.564814814815","274","453.911647628937","1350","30085","5.77737226277372","5.18148148148148","5.51822528427495","5.52188651436993","0.0170390791498076","11.612653299766","595.968330701695","5.32565789473684","4.69709543568465","5.00777507603074","4.95666392372737","0.0301897373578864","11.9886727078791","540.839708211319","cover","dynamic","10","man","notouch"
"327","245","282.046296296296","278.5","389.876341294566","1232","30461","5.748","5.14615384615385","5.48782290347703","5.49981247421521","0.0181514016139503","9.17719406372175","592.684873575519","5.3321554770318","4.69465648854962","5.00900377344476","4.9720055517002","0.0366690244602723","11.1706807825588","540.972407532034","cover","dynamic","10","man","notouch"
"327","246","277.37962962963","274","326.929300796123","1318","29957","5.85","5.10332103321033","5.517927567845","5.51414221517314","0.0193121878297288","12.777052999906","595.93617732726","5.29180327868852","4.66051660516605","4.96081954067414","4.92970010115094","0.0251338770551529","11.8442623059254","535.768510392807","cover","dynamic","10","man","notouch"
"324","242","282.731481481481","279","374.590775354794","1184","30535","5.74570446735395","5.18685121107266","5.49981585555986","5.50444363598566","0.0154367935927808","9.30937167082175","593.980112400465","5.45","4.61363636363636","4.98295549555429","4.93988719309887","0.0350660179282154","11.0224525112168","538.159193519864","cover","dynamic","10","man","notouch"
"324","242","282.731481481481","279","374.590775354794","1184","30535","5.74570446735395","5.18685121107266","5.49981585555986","5.50444363598566","0.0154367935927808","9.30937167082175","593.980112400465","5.45","4.61363636363636","4.98295549555429","4.93988719309887","0.0350660179282154","11.0224525112168","538.159193519864","cover","dynamic","10","man","notouch"
"324","242","282.731481481481","279","374.590775354794","1184","30535","5.74570446735395","5.18685121107266","5.49981585555986","5.50444363598566","0.0154367935927808","9.30937167082175","593.980112400465","5.45","4.61363636363636","4.98295549555429","4.93988719309887","0.0350660179282154","11.0224525112168","538.159193519864","cover","dynamic","10","man","notouch"
"324","242","282.731481481481","279","374.590775354794","1184","30535","5.74570446735395","5.18685121107266","5.49981585555986","5.50444363598566","0.0154367935927808","9.30937167082175","593.980112400465","5.45","4.61363636363636","4.98295549555429","4.93988719309887","0.0350660179282154","11.0224525112168","538.159193519864","cover","dynamic","10","man","notouch"
"324","242","282.731481481481","279","374.590775354794","1184","30535","5.74570446735395","5.18685121107266","5.49981585555986","5.50444363598566","0.0154367935927808","9.30937167082175","593.980112400465","5.45","4.61363636363636","4.98295549555429","4.93988719309887","0.0350660179282154","11.0224525112168","538.159193519864","cover","dynamic","10","man","notouch"
"662","224","347.064814814815","274","16387.6686569747","3853","37483","5.76666666666667","4.34290271132376","5.19296396571615","5.26009145380006","0.122661551742942","14.6929958966418","560.840108297344","6.59742647058824","5.46861924686193","6.01565826821064","5.9857883475971","0.0501216412319069","14.3855693825454","649.69109296675","cover","dynamic","10","man","pat"
"593","222","331.277777777778","272.5","12287.0809968847","3754","35778","5.85185185185185","4.54596622889306","5.28716115168236","5.36100889695085","0.0967619931067009","12.0677640419761","571.013404381695","6.51489361702128","5.46473029045643","5.9529019678518","5.91055236323779","0.0611976653278549","13.497899960699","642.913412527995","cover","dynamic","10","man","pat"
"727","216","336.990740740741","269.5","15921.4858947733","4184","36395","5.8544776119403","4.4662273476112","5.27244747480044","5.35819440382178","0.126311509213565","16.3717852275469","569.424327278448","6.52445652173913","5.59414225941423","6.01421400392444","5.95042487592119","0.0575611633153195","14.8248606705734","649.53511242384","cover","dynamic","10","man","pat"
"615","205","343.694444444444","277","14545.8964174455","3929","37119","5.868","4.57142857142857","5.25380259696472","5.25467596390484","0.115397975069873","14.2697404330031","567.41068047219","6.71428571428571","5.63374485596708","6.11116210037797","6.04203433338681","0.0681395857398874","13.2037465884204","660.005506840821","cover","dynamic","10","man","pat"
"615","205","343.694444444444","277","14545.8964174455","3929","37119","5.868","4.57142857142857","5.25380259696472","5.25467596390484","0.115397975069873","14.2697404330031","567.41068047219","6.71428571428571","5.63374485596708","6.11116210037797","6.04203433338681","0.0681395857398874","13.2037465884204","660.005506840821","cover","dynamic","10","man","pat"
"615","205","343.694444444444","277","14545.8964174455","3929","37119","5.868","4.57142857142857","5.25380259696472","5.25467596390484","0.115397975069873","14.2697404330031","567.41068047219","6.71428571428571","5.63374485596708","6.11116210037797","6.04203433338681","0.0681395857398874","13.2037465884204","660.005506840821","cover","dynamic","10","man","pat"
"615","205","343.694444444444","277","14545.8964174455","3929","37119","5.868","4.57142857142857","5.25380259696472","5.25467596390484","0.115397975069873","14.2697404330031","567.41068047219","6.71428571428571","5.63374485596708","6.11116210037797","6.04203433338681","0.0681395857398874","13.2037465884204","660.005506840821","cover","dynamic","10","man","pat"
"615","205","343.694444444444","277","14545.8964174455","3929","37119","5.868","4.57142857142857","5.25380259696472","5.25467596390484","0.115397975069873","14.2697404330031","567.41068047219","6.71428571428571","5.63374485596708","6.11116210037797","6.04203433338681","0.0681395857398874","13.2037465884204","660.005506840821","cover","dynamic","10","man","pat"
"397","178","263.787037037037","257","2459.62712011077","2348","28489","6.01276595744681","4.93470790378007","5.50085823509311","5.51978474200697","0.0476550693054881","14.5694446631743","594.092689390056","6.01892744479495","4.73741007194245","5.50159796778764","5.52031445556947","0.0600507107058716","17.9109735371544","594.172580521066","cover","dynamic","10","man","rub"
"458","187","291.222222222222","287.5","3440.67912772586","2735","31452","5.89699570815451","4.78165938864629","5.37908197629786","5.38293807641633","0.0552787892146661","15.2895730618696","580.940853440169","6.60606060606061","4.94179894179894","5.69812827778024","5.63040521191294","0.0984270961648653","19.2563590522991","615.397854000266","cover","dynamic","10","man","rub"
"512","196","310.027777777778","304.5","4727.7468847352","3509","33483","5.81990521327014","4.67878787878788","5.28563035140057","5.28873214907698","0.0567611668277896","14.961744470916","570.848077951261","6.47923322683706","5.08733624454148","5.72133378347278","5.71397662303127","0.093575373776728","19.9828980362955","617.904048615061","cover","dynamic","10","man","rub"
"511","220","337.092592592593","332.5","3567.76704742125","3346","36406","5.86122448979592","4.59443339960239","5.2883102537835","5.28717526610139","0.0670912507925622","16.5587399509865","571.137507408618","6.14206128133705","4.94852941176471","5.64137212884542","5.65566084251481","0.0453573715241629","18.2467887473107","609.268189915305","cover","dynamic","10","man","rub"
"511","220","337.092592592593","332.5","3567.76704742125","3346","36406","5.86122448979592","4.59443339960239","5.2883102537835","5.28717526610139","0.0670912507925622","16.5587399509865","571.137507408618","6.14206128133705","4.94852941176471","5.64137212884542","5.65566084251481","0.0453573715241629","18.2467887473107","609.268189915305","cover","dynamic","10","man","rub"
"511","220","337.092592592593","332.5","3567.76704742125","3346","36406","5.86122448979592","4.59443339960239","5.2883102537835","5.28717526610139","0.0670912507925622","16.5587399509865","571.137507408618","6.14206128133705","4.94852941176471","5.64137212884542","5.65566084251481","0.0453573715241629","18.2467887473107","609.268189915305","cover","dynamic","10","man","rub"
"511","220","337.092592592593","332.5","3567.76704742125","3346","36406","5.86122448979592","4.59443339960239","5.2883102537835","5.28717526610139","0.0670912507925622","16.5587399509865","571.137507408618","6.14206128133705","4.94852941176471","5.64137212884542","5.65566084251481","0.0453573715241629","18.2467887473107","609.268189915305","cover","dynamic","10","man","rub"
"511","220","337.092592592593","332.5","3567.76704742125","3346","36406","5.86122448979592","4.59443339960239","5.2883102537835","5.28717526610139","0.0670912507925622","16.5587399509865","571.137507408618","6.14206128133705","4.94852941176471","5.64137212884542","5.65566084251481","0.0453573715241629","18.2467887473107","609.268189915305","cover","dynamic","10","man","rub"
